SampleNumber,Dummy_sampleNumber,FollowNumber,Date_Collected,Orangutan_ID,Orangutan_ID#,Time_Collected,First_Urine_Day,Site,Age_Class,AgeClassCond,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG1,CrSG1,Sg12,,,RES_1,,
1324,414,8374,3-Oct-16,Tomi,26,5:07:00 AM,1,Tuanan,adult flanged male,adult flanged male,11-Mar-20,0.76000000000,1.5000000000,1.019,Male,1.579586877,Low,0.019,40.000000000000000,0.000361000000000,,,0.19065,,
1085,425,7705,10-Feb-16,Tomi,26,11:59:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.30500000000,2.5000000000,1.020,Male,1.086637298,Low,0.020,15.250000000000000,0.000400000000000,,,-0.28963,,
1126,427,7783,24-Mar-16,Tomi,26,5:45:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.34300000000,3.1000000000,1.020,Male,0.558659218,Low,0.020,17.150000000000000,0.000400000000000,,,-0.25163,,
1276,473,8189,25-Jul-16,Tomi,26,5:20:00 AM,1,Tuanan,adult flanged male,adult flanged male,18-Jul-19,0.47900000000,1.0000000000,1.021,Male,0.269784173,Low,0.021,22.809523810000000,0.000441000000001,,,-0.14045,,
967,481,7381,23-Sep-15,Tomi,26,4:57:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.68400000000,1.1000000000,1.021,Male,4.483000000,High,0.021,32.571428570000000,0.000441000000001,,,0.06455,,
898,513,7125,10-Jun-15,Tomi,26,5:08:00 AM,1,Tuanan,adult flanged male,adult flanged male,1-Nov-19,0.76300000000,1.4000000000,1.022,Male,2.569000000,Low,0.022,34.681818180000000,0.000484000000000,,,0.11921,,
294,514,5275,13-Oct-12,Tomi,26,6:40:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Apr-15,0.81700000000,3.7000000000,1.022,Male,6.550000000,High,0.022,37.136363640000000,0.000484000000000,,,0.17321,,
276,556,4979,29-May-12,Tomi,26,5:11:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-15,0.95200000000,0.7000000000,1.023,Male,0.570000000,Low,0.023,41.391304350000000,0.000529000000000,,,0.28433,,
522,558,6013,22-Jan-14,Tomi,26,5:54:00 AM,1,Tuanan,adult flanged male,adult flanged male,29-Apr-15,1.01300000000,1.8000000000,1.023,Male,6.146572104,High,0.023,44.043478260000000,0.000529000000000,,,0.34533,,
1128,576,7789,27-Mar-16,Tomi,26,5:34:00 AM,1,Tuanan,adult flanged male,adult flanged male,18-Jul-19,0.44700000000,2.1000000000,1.024,Male,0.558659218,Low,0.024,18.625000000000000,0.000576000000000,,,-0.24408,,
693,639,6537,15-Sep-14,Tomi,26,5:02:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.68000000000,0.5000000000,1.026,Male,3.204353083,Low,0.026,26.153846150000000,0.000676000000000,,,-0.05650,,
892,681,7119,8-Jun-15,Tomi,26,5:36:00 AM,1,Tuanan,adult flanged male,adult flanged male,1-Nov-19,1.15700000000,4.6000000000,1.027,Male,2.569000000,Low,0.027,42.851851850000000,0.000729000000000,,,0.39850,,
1222,700,8073,24-Jun-16,Tomi,26,5:22:00 AM,0,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.73800000000,1.5000000000,1.028,Male,0.623515439,Low,0.028,26.357142860000000,0.000784000000001,,,-0.04204,,
272,713,4908,10-Apr-12,Tomi,26,3:09:00 PM,0,Tuanan,adult flanged male,adult flanged male,8-Apr-15,1.05400000000,2.2000000000,1.028,Male,1.310000000,Low,0.028,37.642857140000000,0.000784000000001,,,0.27396,,
1223,738,8076,26-Jun-16,Tomi,26,5:22:00 AM,1,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.94000000000,1.4000000000,1.029,Male,0.623515439,Low,0.029,32.413793100000000,0.000841000000001,,,0.13889,,
968,754,7385,24-Sep-15,Tomi,26,6:25:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.68100000000,1.8000000000,1.030,Male,4.483000000,High,0.030,22.700000000000000,0.000900000000000,,,-0.14071,,
886,792,7113,6-Jun-15,Tomi,26,11:04:00 AM,0,Tuanan,adult flanged male,adult flanged male,26-Nov-19,1.36000000000,3.5000000000,1.031,Male,2.569000000,Low,0.031,43.870967740000000,0.000961000000000,,,0.51816,,
800,798,6877,23-Feb-15,Tomi,26,9:59:00 AM,0,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.36000000000,6.4000000000,1.032,Male,4.366000000,High,0.032,11.250000000000000,0.001024000000000,,,-0.50150,,
969,866,7388,25-Sep-15,Tomi,26,4:56:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.76600000000,1.8000000000,1.034,Male,4.483000000,High,0.034,22.529411760000000,0.001156000000001,,,-0.13343,,
1326,922,8375,4-Oct-16,Tomi,26,5:16:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Mar-20,1.65400000000,1.0000000000,1.036,Male,1.579586877,Low,0.036,45.944444440000000,0.001296000000000,,,0.71852,,
804,975,6865,27-Feb-15,Tomi,26,4:58:00 AM,1,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.79000000000,10.5000000000,1.039,Male,4.366000000,High,0.039,20.256410260000000,0.001521000000000,,,-0.19604,,
984,1000,7445,14-Oct-15,Tomi,26,4:54:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.77200000000,1.0000000000,1.040,Male,4.690000000,High,0.040,19.300000000000000,0.001600000000000,,,-0.22996,,
971,1021,7389,26-Sep-15,Tomi,26,5:02:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.74200000000,2.9000000000,1.041,Male,4.483000000,High,0.041,18.097560980000000,0.001681000000001,,,-0.27541,,
985,1023,7449,15-Oct-15,Tomi,26,4:35:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.80900000000,3.4000000000,1.041,Male,4.690000000,High,0.041,19.731707320000000,0.001681000000001,,,-0.20841,,
802,1074,6878,25-Feb-15,Tomi,26,1:53:00 PM,0,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.88300000000,1.8000000000,1.045,Male,4.366000000,High,0.045,19.622222220000000,0.002025000000000,,,-0.19152,,
VTU046,1170,5275,13-Oct-12,Tomi,26,6:40:00 AM,0,Tuanan,adult flanged male,adult flanged male,15-Oct-13,0.78850746270,0.1606148282,#NULL!,Male,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU068,1186,5373,2-Dec-12,Tomi,26,5:36:00 AM,0,Tuanan,adult flanged male,adult flanged male,18-Mar-15,0.23800000000,0.0000000000,#NULL!,Male,8.910000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU083,1197,5419,31-Jan-13,Tomi,26,10:03:00 AM,0,Tuanan,adult flanged male,adult flanged male,18-Mar-15,0.27100000000,1.5000000000,#NULL!,Male,8.000000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
992,707,7464,17-Nov-15,Tuko,63,1:19:00 PM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.89200000000,1.2000000000,1.028,Male,3.448000000,Low,0.028,31.857142860000000,0.000784000000001,,,0.11196,,
990,779,7460,16-Nov-15,Tuko,63,4:49:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.73500000000,0.3000000000,1.031,Male,3.448000000,Low,0.031,23.709677420000000,0.000961000000000,,,-0.10684,,
1261,498,8163,20-Jul-16,Tuk-Tuk,54,5:01:00 AM,1,Tuanan,dependent immature non-clinging infant (4yrs-weaned),dependent,13-Jun-19,0.36600000000,4.8000000000,1.022,Male,0.269784173,Low,0.022,16.636363640000000,0.000484000000000,,,-0.27779,,
1511,323,9150,3-Sep-17,unknown adult flanged male,45,5:42:00 AM,1,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.50300000000,1.3000000000,1.016,Male,3.320012296,Low,0.016,31.437500000000000,0.000256000000000,,,0.01231,,
1497,449,9112,19-Aug-17,unknown adult flanged male,45,5:37:00 AM,1,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.63100000000,0.4000000000,1.020,Male,2.646200000,Low,0.020,31.550000000000000,0.000400000000000,,,0.03637,,
1515,457,9153,4-Sep-17,unknown adult flanged male,45,5:13:00 AM,1,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.90800000000,1.2000000000,1.020,Male,3.320012296,Low,0.020,45.400000000000000,0.000400000000000,,,0.31337,,
1499,885,9118,21-Aug-17,unknown adult flanged male,45,11:52:00 AM,0,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.86200000000,0.2000000000,1.035,Male,2.646200000,Low,0.035,24.628571430000000,0.001225000000001,,,-0.05569,,
100,38,3708,29-Nov-09,Unknown flanged male,24,5:23:00 AM,1,Tuanan,adult flanged male,adult flanged male,#NULL!,0.23000000000,#NULL!,1.007,Male,3.920000000,High,0.007,32.857142860000000,0.000049000000001,,,0.00057,,
504,85,5914,30-Nov-13,Unknown flanged male,24,7:08:00 AM,0,Tuanan,adult flanged male,adult flanged male,18-Mar-15,0.62500000000,0.2000000000,1.009,Male,7.260000000,High,0.009,69.444444440000000,0.000081000000000,,,0.33424,,
39,491,3543,31-Jul-09,Unknown flanged male,24,11:17:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.67700000000,#NULL!,1.021,Male,4.020000000,High,0.021,79.857142860000000,0.000441000000001,,,1.05755,,
43,492,3563,4-Aug-09,Unknown flanged male,24,4:04:00 PM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.71400000000,#NULL!,1.021,Male,3.460000000,Low,0.021,81.619047620000000,0.000441000000001,,,1.09455,,
16,621,3447,7-Jun-09,Unknown flanged male,24,8:24:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.22300000000,#NULL!,1.025,Male,6.160000000,High,0.025,48.920000000000000,0.000625000000001,,,0.50898,,
55,742,3616,18-Oct-09,Unknown flanged male,24,4:39:00 AM,1,Tuanan,adult flanged male,adult flanged male,#NULL!,1.25000000000,#NULL!,1.029,Male,4.190000000,High,0.029,43.103448280000000,0.000841000000001,,,0.44889,,
1310,1091,8279,21-Aug-16,Unknown flanged male,24,5:18:00 AM,1,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.74900000000,11.9000000000,1.048,Male,0.478755236,Low,0.048,15.604166670000000,0.002304000000000,,,-0.36344,,
1479,1099,9052,22-Jul-17,Unknown flanged male,24,5:45:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-20,1.34800000000,2.6000000000,1.048,Male,3.214731586,Low,0.048,28.083333330000000,0.002304000000000,,,0.23556,,
1482,1108,9055,23-Jul-17,Unknown flanged male,24,5:14:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-20,1.88900000000,1.7000000000,1.050,Male,3.214731586,Low,0.050,37.780000000000000,0.002500000000001,,,0.75362,,
44,1115,3577,28-Aug-09,Unknown flanged male,24,5:16:00 AM,1,Tuanan,adult flanged male,adult flanged male,#NULL!,2.23900000000,#NULL!,1.052,Male,3.460000000,Low,0.052,43.057692310000000,0.002704000000000,,,1.08256,,
42,734,3554,3-Aug-09,unknown indiv,64,2:29:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.86800000000,#NULL!,1.029,Female,3.460000000,Low,0.029,29.931034480000000,0.000841000000001,,,0.06689,,
1519,543,9163,8-Sep-17,unknown individual,57,7:50:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,10-Apr-20,0.70100000000,1.0000000000,1.023,Male,3.320012296,Low,0.023,30.478260870000000,0.000529000000000,,,0.03333,,
1405,1,8873,24-Apr-17,Unknown unflanged male,1,9:28:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,24-Mar-20,0.10200000000,4.4000000000,1.003,Male,1.416256158,Low,0.003,34.000000000000000,0.000009000000000,,,0.00086,,
503,34,#NULL!,18-Nov-13,Unknown unflanged male,1,8:04:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,29-Apr-15,0.14500000000,0.5000000000,1.007,Male,7.260000000,High,0.007,20.714285710000000,0.000049000000001,,,-0.08443,,
118,44,3755,20-Dec-09,Unknown unflanged male,1,6:02:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.29400000000,#NULL!,1.007,Male,2.770000000,Low,0.007,42.000000000000000,0.000049000000001,,,0.06457,,
98,110,3686,22-Nov-09,Unknown unflanged male,1,12:21:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,30-Mar-14,0.42321000000,#NULL!,1.010,Male,3.920000000,High,0.010,42.321000000000000,0.000100000000000,,,0.10248,,
114,209,3753,18-Dec-09,Unknown unflanged male,1,6:15:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.45400000000,#NULL!,1.013,Male,2.770000000,Low,0.013,34.923076920000000,0.000169000000000,,,0.04618,,
115,248,3754,19-Dec-09,Unknown unflanged male,1,9:43:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.55900000000,#NULL!,1.014,Male,2.770000000,Low,0.014,39.928571430000000,0.000196000000001,,,0.12309,,
90,397,3656,8-Nov-09,Unknown unflanged male,1,2:35:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.44900000000,#NULL!,1.019,Male,3.920000000,High,0.019,23.631578950000000,0.000361000000000,,,-0.12035,,
1251,727,8140,15-Jul-16,Unknown unflanged male,1,5:29:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,13-Jun-19,0.69000000000,0.7000000000,1.029,Male,0.269784173,Low,0.029,23.793103450000000,0.000841000000001,,,-0.11111,,
20,893,3459,9-Jun-09,Unknown unflanged male,1,12:25:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.48200000000,#NULL!,1.035,Male,6.160000000,High,0.035,42.342857140000000,0.001225000000001,,,0.56431,,
1248,904,8136,14-Jul-16,Unknown unflanged male,1,5:22:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,13-Jun-19,0.72200000000,2.1000000000,1.036,Male,0.269784173,Low,0.036,20.055555560000000,0.001296000000000,,,-0.21348,,
501,462,5861,3-Nov-13,Vini,52,6:04:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,27-Apr-15,1.51900000000,8.4000000000,1.020,Male,7.260000000,High,0.020,75.950000000000000,0.000400000000000,,,0.92437,,
964,278,7368,17-Sep-15,Wilma,44,5:07:00 AM,1,Tuanan,semi-independent immature (juveniles),semiIndind,26-Nov-19,0.48900000000,0.8000000000,1.015,Female,4.483000000,High,0.015,32.600000000000000,0.000225000000000,,,0.02546,,
524,5,6051,9-Mar-14,Wodan,5,5:31:00 AM,1,Tuanan,adult flanged male,adult flanged male,29-Apr-15,0.06800000000,0.3000000000,1.004,Male,3.973902728,Low,0.004,17.000000000000000,0.000016000000000,,,-0.06591,,
403,31,5584,1-Jul-13,Wodan,5,6:35:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.49080000000,5.0332853000,1.006,Male,3.000000000,Low,0.006,81.800000000000000,0.000036000000000,,,0.29274,,
699,37,6545,19-Sep-14,Wodan,5,5:17:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.22700000000,1.4000000000,1.007,Male,3.204353083,Low,0.007,32.428571430000000,0.000049000000001,,,-0.00243,,
437,47,5669,30-Jul-13,Wodan,5,4:55:00 AM,1,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.33500000000,2.7248816230,1.007,Male,3.000000000,Low,0.007,47.857142860000000,0.000049000000001,,,0.10557,,
930,48,7193,6-Jul-15,Wodan,5,5:12:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.34200000000,2.3000000000,1.007,Male,4.423000000,High,0.007,48.857142860000000,0.000049000000001,,,0.11257,,
1108,55,7752,1-Mar-16,Wodan,5,4:36:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.12800000000,8.6000000000,1.008,Male,0.558659218,Low,0.008,16.000000000000000,0.000064000000000,,,-0.13233,,
1342,56,8493,14-Nov-16,Wodan,5,4:43:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.14800000000,8.0000000000,1.008,Male,1.125989044,Low,0.008,18.500000000000000,0.000064000000000,,,-0.11233,,
933,59,7198,7-Jul-15,Wodan,5,5:56:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.18800000000,5.6000000000,1.008,Male,4.423000000,High,0.008,23.500000000000000,0.000064000000000,,,-0.07233,,
1132,75,7807,16-Apr-16,Wodan,5,5:02:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.21500000000,1.5000000000,1.009,Male,1.179593040,Low,0.009,23.888888890000000,0.000081000000000,,,-0.07576,,
826,90,6964,17-Apr-15,Wodan,5,8:07:00 AM,0,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.02700000000,0.8000000000,1.010,Male,2.186000000,Low,0.010,2.700000000000000,0.000100000000000,,,-0.29373,,
438,108,5671,31-Jul-13,Wodan,5,5:15:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.39500000000,3.3607736750,1.010,Male,3.000000000,Low,0.010,39.500000000000000,0.000100000000000,,,0.07427,,
1171,133,7902,16-May-16,Wodan,5,5:21:00 AM,1,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.24600000000,1.3000000000,1.011,Male,0.505801845,Low,0.011,22.363636360000000,0.000121000000000,,,-0.10423,,
702,166,6548,20-Sep-14,Wodan,5,5:22:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.34800000000,2.3000000000,1.012,Male,3.204353083,Low,0.012,29.000000000000000,0.000144000000000,,,-0.03126,,
439,212,5673,1-Aug-13,Wodan,5,5:28:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.46300000000,2.1245199220,1.013,Male,3.120000000,Low,0.013,35.615384620000000,0.000169000000000,,,0.05518,,
1111,234,7758,3-Mar-16,Wodan,5,5:31:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.28800000000,4.8000000000,1.014,Male,0.558659218,Low,0.014,20.571428570000000,0.000196000000001,,,-0.14791,,
1191,237,7952,24-May-16,Wodan,5,5:18:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.32500000000,3.5000000000,1.014,Male,0.505801845,Low,0.014,23.214285710000000,0.000196000000001,,,-0.11091,,
675,251,6480,11-Aug-14,Wodan,5,4:52:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.72800000000,3.2000000000,1.014,Male,3.251053582,Low,0.014,52.000000000000000,0.000196000000001,,,0.29209,,
443,316,5681,3-Aug-13,Wodan,5,5:14:00 AM,1,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.44300000000,2.9425250340,1.016,Male,3.120000000,Low,0.016,27.687500000000000,0.000256000000000,,,-0.04769,,
830,321,#NULL!,22-Apr-15,Wodan,5,6:35:00 AM,0,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.49600000000,2.7000000000,1.016,Male,2.186000000,Low,0.016,31.000000000000000,0.000256000000000,,,0.00531,,
829,326,6977,20-Apr-15,Wodan,5,2:40:00 PM,0,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.57100000000,0.2000000000,1.016,Male,2.186000000,Low,0.016,35.687500000000000,0.000256000000000,,,0.08031,,
1105,343,7749,29-Feb-16,Wodan,5,11:26:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.36600000000,4.2000000000,1.017,Male,1.086637298,Low,0.017,21.529411760000000,0.000289000000001,,,-0.15138,,
281,354,5059,9-Jul-12,Wodan,5,8:20:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Apr-15,0.59600000000,2.4000000000,1.017,Male,2.530000000,Low,0.017,35.058823530000000,0.000289000000001,,,0.07862,,
676,357,6485,15-Aug-14,Wodan,5,7:43:00 AM,0,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.82600000000,4.4000000000,1.017,Male,3.251053582,Low,0.017,48.588235290000000,0.000289000000001,,,0.30862,,
828,372,6972,19-Apr-15,Wodan,5,4:57:00 AM,1,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.38000000000,9.5000000000,1.018,Male,2.186000000,Low,0.018,21.111111110000000,0.000324000000000,,,-0.16360,,
956,381,7334,4-Sep-15,Wodan,5,5:35:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.62100000000,0.4000000000,1.018,Male,4.483000000,High,0.018,34.500000000000000,0.000324000000000,,,0.07740,,
441,388,5677,2-Aug-13,Wodan,5,6:08:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.17900000000,2.4802000000,1.019,Male,3.120000000,Low,0.019,9.421052632000000,0.000361000000000,,,-0.39035,,
958,439,7339,6-Sep-15,Wodan,5,7:12:00 AM,0,Tuanan,adult flanged male,adult flanged male,26-Nov-19,0.48500000000,1.7000000000,1.020,Male,4.483000000,High,0.020,24.250000000000000,0.000400000000000,,,-0.10963,,
332,440,5406,15-Jan-13,Wodan,5,5:36:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,0.48800000000,4.4000000000,1.020,Male,8.000000000,High,0.020,24.400000000000000,0.000400000000000,,,-0.10663,,
765,466,6724,25-Dec-14,Wodan,5,5:26:00 AM,0,Tuanan,adult flanged male,adult flanged male,1-Nov-16,0.25900000000,0.4000000000,1.021,Male,6.230000000,High,0.021,12.333333330000000,0.000441000000001,,,-0.36045,,
1109,502,7754,2-Mar-16,Wodan,5,8:22:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.47600000000,3.2000000000,1.022,Male,0.558659218,Low,0.022,21.636363640000000,0.000484000000000,,,-0.16779,,
927,540,7186,4-Jul-15,Wodan,5,5:33:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.62800000000,1.9000000000,1.023,Male,4.423000000,High,0.023,27.304347830000000,0.000529000000000,,,-0.03967,,
998,546,7486,23-Nov-15,Wodan,5,6:10:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.73000000000,3.7000000000,1.023,Male,3.448000000,Low,0.023,31.739130430000000,0.000529000000000,,,0.06233,,
827,587,6967,18-Apr-15,Wodan,5,6:40:00 AM,0,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.70700000000,2.4000000000,1.024,Male,2.186000000,Low,0.024,29.458333330000000,0.000576000000000,,,0.01592,,
698,594,6545,19-Sep-14,Wodan,5,5:10:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.89800000000,0.6000000000,1.024,Male,3.204353083,Low,0.024,37.416666670000000,0.000576000000000,,,0.20692,,
1114,610,7760,4-Mar-16,Wodan,5,5:24:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.61300000000,6.0000000000,1.025,Male,0.558659218,Low,0.025,24.520000000000000,0.000625000000001,,,-0.10102,,
1196,668,7965,27-May-16,Wodan,5,7:26:00 AM,0,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.64100000000,2.8000000000,1.027,Male,0.505801845,Low,0.027,23.740740740000000,0.000729000000000,,,-0.11750,,
1003,683,7497,26-Nov-15,Wodan,5,8:30:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,1.21400000000,1.7000000000,1.027,Male,3.448000000,Low,0.027,44.962962960000000,0.000729000000000,,,0.45550,,
924,696,7184,3-Jul-15,Wodan,5,5:36:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.61100000000,2.1000000000,1.028,Male,4.423000000,High,0.028,21.821428570000000,0.000784000000001,,,-0.16904,,
936,708,7203,8-Jul-15,Wodan,5,10:30:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.90500000000,3.8000000000,1.028,Male,4.423000000,High,0.028,32.321428570000000,0.000784000000001,,,0.12496,,
