sample_number,follow_number,Date_Collected,Orangutan_ID,Time_Collected,First_Urine_Day,Site,Age_Class,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG-1,Cr/(SG-1)
43,3563,04-Aug-09,Unknown flanged male,4:04:00 PM,FALSE,Tuanan,adult flanged male,,1.714,,1.021,Male,3.46,Low,0.021,81.61904762
44,3577,28-Aug-09,Unknown flanged male,5:16:00 AM,TRUE,Tuanan,adult flanged male,,2.239,,1.052,Male,3.46,Low,0.052,43.05769231
42,3554,03-Aug-09,unknown indiv,2:29:00 PM,FALSE,Tuanan,adult female with dependent,,0.868,,1.029,Unknown,3.46,Low,0.029,29.93103448
1519,9163,08-Sep-17,unknown individual,7:50:00 AM,FALSE,Tuanan,adult unflanged male,10-Apr-20,0.701,1,1.023,Unknown,3.320012296,Low,0.023,30.47826087
503,,18-Nov-13,Unknown unflanged male,8:04:00 AM,TRUE,Tuanan,adult unflanged male,29-Apr-15,0.145,0.5,1.007,Male,7.26,High,0.007,20.71428571
1251,8140,15-Jul-16,Unknown unflanged male,5:29:00 AM,TRUE,Tuanan,adult unflanged male,13-Jun-19,0.69,0.7,1.029,Male,0.269784173,Low,0.029,23.79310345
1248,8136,14-Jul-16,Unknown unflanged male,5:22:00 AM,FALSE,Tuanan,adult unflanged male,13-Jun-19,0.722,2.1,1.036,Male,0.269784173,Low,0.036,20.05555556
1405,8873,24-Apr-17,Unknown unflanged male,9:28:00 AM,FALSE,Tuanan,adult unflanged male,24-Mar-20,0.102,4.4,1.003,Male,1.416256158,Low,0.003,34
118,3755,20-Dec-09,Unknown unflanged male,6:02:00 AM,TRUE,Tuanan,adult unflanged male,,0.294,,1.007,Male,2.77,Low,0.007,42
98,3686,22-Nov-09,Unknown unflanged male,12:21:00 PM,FALSE,Tuanan,adult unflanged male,30-Mar-14,0.42321,,1.01,Male,3.92,High,0.01,42.321
90,3656,08-Nov-09,Unknown unflanged male,2:35:00 PM,FALSE,Tuanan,adult unflanged male,,0.449,,1.019,Male,3.92,High,0.019,23.63157895
114,3753,18-Dec-09,Unknown unflanged male,6:15:00 AM,FALSE,Tuanan,adult unflanged male,,0.454,,1.013,Male,2.77,Low,0.013,34.92307692
115,3754,19-Dec-09,Unknown unflanged male,9:43:00 AM,FALSE,Tuanan,adult unflanged male,,0.559,,1.014,Male,2.77,Low,0.014,39.92857143
20,3459,09-Jun-09,Unknown unflanged male,12:25:00 PM,FALSE,Tuanan,adult unflanged male,,1.482,,1.035,Male,6.16,High,0.035,42.34285714
501,5861,03-Nov-13,Vini,6:04:00 AM,FALSE,Tuanan,adult unflanged male,27-Apr-15,1.519,8.4,1.02,Male,7.26,High,0.02,75.95
964,7368,17-Sep-15,Wilma,5:07:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),26-Nov-19,0.489,0.8,1.015,Female,4.483,High,0.015,32.6
829,6977,20-Apr-15,Wodan,2:40:00 PM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.571,0.2,1.016,Male,2.186,Low,0.016,35.6875
524,6051,09-Mar-14,Wodan,5:31:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.068,0.3,1.004,Male,3.973902728,Low,0.004,17
765,6724,25-Dec-14,Wodan,5:26:00 AM,FALSE,Tuanan,adult flanged male,01-Nov-16,0.259,0.4,1.021,Male,6.23,High,0.021,12.33333333
956,7334,04-Sep-15,Wodan,5:35:00 AM,FALSE,Tuanan,adult flanged male,08-Nov-19,0.621,0.4,1.018,Male,4.483,High,0.018,34.5
996,7481,22-Nov-15,Wodan,9:38:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,1.161,0.5,1.03,Male,3.448,Low,0.03,38.7
698,6545,19-Sep-14,Wodan,5:10:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.898,0.6,1.024,Male,3.204353083,Low,0.024,37.41666667
826,6964,17-Apr-15,Wodan,8:07:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.027,0.8,1.01,Male,2.186,Low,0.01,2.7
957,7337,05-Sep-15,Wodan,5:08:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,0.674,0.8,1.031,Male,4.483,High,0.031,21.74193548
1000,7493,25-Nov-15,Wodan,6:15:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,1.059,0.8,1.03,Male,3.448,Low,0.03,35.3
VTU079,5406,15-Jan-13,Wodan,6:38:00 AM,FALSE,Tuanan,adult unflanged male,21-Mar-14,0.767824074,1.165365412,,Male,8,High,,
1171,7902,16-May-16,Wodan,5:21:00 AM,TRUE,Tuanan,adult flanged male,14-Jun-19,0.246,1.3,1.011,Male,0.505801845,Low,0.011,22.36363636
699,6545,19-Sep-14,Wodan,5:17:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.227,1.4,1.007,Male,3.204353083,Low,0.007,32.42857143
1132,7807,16-Apr-16,Wodan,5:02:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.215,1.5,1.009,Male,1.17959304,Low,0.009,23.88888889
974,7393,28-Sep-15,Wodan,5:15:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.745,1.5,1.041,Male,4.483,High,0.041,18.17073171
677,6489,20-Aug-14,Wodan,5:08:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,1.541,1.5,1.032,Male,3.251053582,Low,0.032,48.15625
958,7339,06-Sep-15,Wodan,7:12:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,0.485,1.7,1.02,Male,4.483,High,0.02,24.25
1003,7497,26-Nov-15,Wodan,8:30:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,1.214,1.7,1.027,Male,3.448,Low,0.027,44.96296296
704,6552,21-Sep-14,Wodan,5:11:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,1.333,1.8,1.044,Male,3.204353083,Low,0.044,30.29545455
927,7186,04-Jul-15,Wodan,5:33:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,0.628,1.9,1.023,Male,4.423,High,0.023,27.30434783
975,7395,29-Sep-15,Wodan,9:55:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.886,1.9,1.038,Male,4.483,High,0.038,23.31578947
924,7184,03-Jul-15,Wodan,5:36:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,0.611,2.1,1.028,Male,4.423,High,0.028,21.82142857
439,5673,01-Aug-13,Wodan,5:28:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.463,2.124519922,1.013,Male,3.12,Low,0.013,35.61538462
VTU069,5374,02-Dec-12,Wodan,2:11:00 PM,FALSE,Tuanan,adult unflanged male,15-Oct-13,0.857014925,2.290523534,,Male,8.91,High,,
930,7193,06-Jul-15,Wodan,5:12:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,0.342,2.3,1.007,Male,4.423,High,0.007,48.85714286
702,6548,20-Sep-14,Wodan,5:22:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.348,2.3,1.012,Male,3.204353083,Low,0.012,29
281,5059,09-Jul-12,Wodan,8:20:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-15,0.596,2.4,1.017,Male,2.53,Low,0.017,35.05882353
827,6967,18-Apr-15,Wodan,6:40:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.707,2.4,1.024,Male,2.186,Low,0.024,29.45833333
970,7391,26-Sep-15,Wodan,12:18:00 PM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.833,2.4,1.037,Male,4.483,High,0.037,22.51351351
441,5677,02-Aug-13,Wodan,6:08:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.179,2.4802,1.019,Male,3.12,Low,0.019,9.421052632
830,,22-Apr-15,Wodan,6:35:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.496,2.7,1.016,Male,2.186,Low,0.016,31
437,5669,30-Jul-13,Wodan,4:55:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,0.335,2.724881623,1.007,Male,3,Low,0.007,47.85714286
1196,7965,27-May-16,Wodan,7:26:00 AM,FALSE,Tuanan,adult flanged male,14-Jun-19,0.641,2.8,1.027,Male,0.505801845,Low,0.027,23.74074074
973,7392,27-Sep-15,Wodan,7:55:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.925,2.8,1.039,Male,4.483,High,0.039,23.71794872
443,5681,03-Aug-13,Wodan,5:14:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,0.443,2.942525034,1.016,Male,3.12,Low,0.016,27.6875
999,7490,24-Nov-15,Wodan,8:02:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,1.006,3,1.03,Male,3.448,Low,0.03,33.53333333
1109,7754,02-Mar-16,Wodan,8:22:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.476,3.2,1.022,Male,0.558659218,Low,0.022,21.63636364
675,6480,11-Aug-14,Wodan,4:52:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.728,3.2,1.014,Male,3.251053582,Low,0.014,52
438,5671,31-Jul-13,Wodan,5:15:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.395,3.360773675,1.01,Male,3,Low,0.01,39.5
1191,7952,24-May-16,Wodan,5:18:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.325,3.5,1.014,Male,0.505801845,Low,0.014,23.21428571
998,7486,23-Nov-15,Wodan,6:10:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.73,3.7,1.023,Male,3.448,Low,0.023,31.73913043
323,5374,02-Dec-12,Wodan,2:45:00 PM,FALSE,Tuanan,adult flanged male,08-Apr-15,0.799,3.7,1.033,Male,8.91,High,0.033,24.21212121
1004,7502,27-Nov-15,Wodan,4:50:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.98,3.7,1.03,Male,3.448,Low,0.03,32.66666667
936,7203,08-Jul-15,Wodan,10:30:00 AM,FALSE,Tuanan,adult flanged male,08-Nov-19,0.905,3.8,1.028,Male,4.423,High,0.028,32.32142857
697,6543,18-Sep-14,Wodan,5:09:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.939,4.1,1.039,Male,3.204353083,Low,0.039,24.07692308
1105,7749,29-Feb-16,Wodan,11:26:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.366,4.2,1.017,Male,1.086637298,Low,0.017,21.52941176
332,5406,15-Jan-13,Wodan,5:36:00 AM,FALSE,Tuanan,adult flanged male,,0.488,4.4,1.02,Male,8,High,0.02,24.4
676,6485,15-Aug-14,Wodan,7:43:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-15,0.826,4.4,1.017,Male,3.251053582,Low,0.017,48.58823529
442,5677,02-Aug-13,Wodan,7:52:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.3958,4.4916,1.033,Male,3.12,Low,0.033,11.99393939
1111,7758,03-Mar-16,Wodan,5:31:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.288,4.8,1.014,Male,0.558659218,Low,0.014,20.57142857
679,6494,22-Aug-14,Wodan,11:29:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-15,1.067,5,1.03,Male,3.251053582,Low,0.03,35.56666667
403,5584,01-Jul-13,Wodan,6:35:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.4908,5.0332853,1.006,Male,3,Low,0.006,81.8
VTU078,5406,15-Jan-13,Wodan,5:36:00 PM,FALSE,Tuanan,adult unflanged male,15-Oct-13,0.49880597,5.204915265,,Male,8,High,,
402,5584,01-Jul-13,Wodan,5:27:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,1.049691358,5.405697239,1.028,Male,3,Low,0.028,37.48897707
933,7198,07-Jul-15,Wodan,5:56:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,0.188,5.6,1.008,Male,4.423,High,0.008,23.5
696,6541,17-Sep-14,Wodan,1:14:00 PM,FALSE,Tuanan,adult flanged male,15-Oct-15,1.131,5.7,1.047,Male,3.204353083,Low,0.047,24.06382979
1114,7760,04-Mar-16,Wodan,5:24:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.613,6,1.025,Male,0.558659218,Low,0.025,24.52
1342,8493,14-Nov-16,Wodan,4:43:00 AM,TRUE,Tuanan,adult flanged male,13-Mar-20,0.148,8,1.008,Male,1.125989044,Low,0.008,18.5
1108,7752,01-Mar-16,Wodan,4:36:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.128,8.6,1.008,Male,0.558659218,Low,0.008,16
828,6972,19-Apr-15,Wodan,4:57:00 AM,TRUE,Tuanan,adult flanged male,30-Aug-19,0.38,9.5,1.018,Male,2.186,Low,0.018,21.11111111
60,3625,28-Oct-09,Wodan,5:44:00 AM,FALSE,Tuanan,adult unflanged male,,0.699,,1.02,Male,4.19,High,0.02,34.95
73,3639,01-Nov-09,Wodan,5:53:00 AM,FALSE,Tuanan,adult unflanged male,,0.725,,1.024,Male,3.92,High,0.024,30.20833333
74,3639,01-Nov-09,Wodan,10:25:00 AM,FALSE,Tuanan,adult unflanged male,,1.017,,1.023,Male,3.92,High,0.023,44.2173913
61,3625,28-Oct-09,Wodan,8:15:00 AM,FALSE,Tuanan,adult unflanged male,,1.026,,1.023,Male,4.19,High,0.023,44.60869565
72,3639,01-Nov-09,Wodan,4:23:00 AM,TRUE,Tuanan,adult unflanged male,,1.08,,1.034,Male,3.92,High,0.034,31.76470588
68,3633,31-Oct-09,Wodan,12:35:00 PM,FALSE,Tuanan,adult unflanged male,,1.229,,1.037,Male,4.19,High,0.037,33.21621622
59,3624,27-Oct-09,Wodan,8:53:00 AM,FALSE,Tuanan,adult unflanged male,,1.439,,1.025,Male,4.19,High,0.025,57.56
64,3629,30-Oct-09,Wodan,11:18:00 AM,FALSE,Tuanan,adult unflanged male,,1.768,,1.04,Male,4.19,High,0.04,44.2
99,3708,29-Nov-09,Xenix,4:42:00 AM,TRUE,Tuanan,adult flanged male,30-Mar-14,1.067253,,1.01,Male,3.92,High,0.01,106.7253
935,7206,08-Jul-15,Zola,6:15:00 AM,TRUE,Tuanan,adult female no dependent,08-Nov-19,1.613,1.1,1.049,Female,4.423,High,0.049,32.91836735
